"vendita_sk","cliente_sk","prodotto_sk","data_sk","spedizione_sk","quantita","ordine_id","prezzo_unitario","sconto","ricavi"
88839,1444,1,1939,43731,1,45076,"859.64","15.00","730.69"
88840,1444,26,1939,43731,1,45076,"909.52","0.00","909.52"
88841,1444,15,1939,43731,1,45076,"223.11","0.00","223.11"
88842,1444,24,1939,43731,2,45076,"519.26","0.00","1038.52"
88843,1444,5,1939,43731,1,45076,"1325.60","0.00","1325.60"
88844,18365,31,2115,43732,1,45077,"110.61","5.00","105.08"
88845,18365,5,2115,43732,1,45077,"1325.60","15.00","1126.76"
88846,2411,2,1687,43733,1,45078,"445.08","0.00","445.08"
88847,2411,7,1687,43733,1,45078,"407.07","0.00","407.07"
88848,19490,27,1468,43734,1,45079,"1315.30","0.00","1315.30"
88849,19490,23,1468,43734,3,45079,"1284.93","0.00","3854.79"
88850,19490,24,1468,43734,1,45079,"519.26","0.00","519.26"
88851,13285,8,1453,43735,1,45080,"1163.68","0.00","1163.68"
88852,13285,4,1453,43735,1,45080,"855.56","0.00","855.56"
88853,13285,17,1453,43735,2,45080,"632.68","0.00","1265.36"
88854,16128,1,1875,43736,1,45081,"859.64","0.00","859.64"
88855,16128,21,1875,43736,1,45081,"62.01","5.00","58.91"
88856,16128,26,1875,43736,1,45081,"909.52","0.00","909.52"
88857,9115,13,1846,43737,2,45082,"1104.74","0.00","2209.48"
88858,219,12,1738,43738,1,45083,"1303.57","5.00","1238.39"
88859,10901,24,1496,43739,1,45084,"519.26","15.00","441.37"
88860,10901,25,1496,43739,1,45084,"835.67","10.00","752.10"
88861,10901,34,1496,43739,2,45084,"364.11","0.00","728.22"
88862,304,33,2147,43740,1,45085,"73.31","10.00","65.98"
88863,304,13,2147,43740,2,45085,"1104.74","0.00","2209.48"
88864,304,31,2147,43740,1,45085,"110.61","0.00","110.61"
88865,304,4,2147,43740,1,45085,"855.56","0.00","855.56"
88866,13642,31,1690,43741,1,45086,"110.61","0.00","110.61"
88867,13642,17,1690,43741,1,45086,"632.68","5.00","601.05"
88868,8490,20,1676,43742,1,45087,"922.14","5.00","876.03"
88869,8490,6,1676,43742,2,45087,"1004.53","10.00","1808.15"
88870,8490,8,1676,43742,1,45087,"1163.68","10.00","1047.31"
88871,11395,12,2019,43743,1,45088,"1303.57","5.00","1238.39"
88872,11395,25,2019,43743,1,45088,"835.67","15.00","710.32"
88873,11395,33,2019,43743,1,45088,"73.31","0.00","73.31"
88874,10214,2,1617,43744,1,45089,"445.08","0.00","445.08"
88875,10214,27,1617,43744,1,45089,"1315.30","10.00","1183.77"
88876,10214,26,1617,43744,1,45089,"909.52","0.00","909.52"
88877,16814,28,1763,43745,1,45090,"528.07","10.00","475.26"
88878,16814,10,1763,43745,1,45090,"853.01","5.00","810.36"
88879,16814,24,1763,43745,1,45090,"519.26","0.00","519.26"
88880,4997,5,1745,43746,1,45091,"1325.60","0.00","1325.60"
88881,4997,34,1745,43746,2,45091,"364.11","0.00","728.22"
88882,4997,26,1745,43746,1,45091,"909.52","0.00","909.52"
88883,4997,10,1745,43746,2,45091,"853.01","0.00","1706.02"
88884,4997,24,1745,43746,2,45091,"519.26","0.00","1038.52"
88885,17760,29,1743,43747,2,45092,"998.86","10.00","1797.95"
88886,17760,16,1743,43747,2,45092,"246.85","0.00","493.70"
88887,7575,5,1644,43748,2,45093,"1325.60","15.00","2253.52"
88888,10440,27,1628,43749,1,45094,"1315.30","5.00","1249.54"
88889,17018,30,1567,43750,2,45095,"1484.42","20.00","2375.07"
88890,3890,18,1497,43751,1,45096,"209.45","0.00","209.45"
88891,3890,5,1497,43751,2,45096,"1325.60","15.00","2253.52"
88892,3890,28,1497,43751,2,45096,"528.07","0.00","1056.14"
88893,19994,20,2083,43752,1,45097,"922.14","0.00","922.14"
88894,11138,33,1642,43753,2,45098,"73.31","5.00","139.29"
88895,11138,31,1642,43753,1,45098,"110.61","10.00","99.55"
88896,11138,1,1642,43753,1,45098,"859.64","10.00","773.68"
88897,11138,2,1642,43753,1,45098,"445.08","0.00","445.08"
88898,14835,25,1739,43754,1,45099,"835.67","10.00","752.10"
88899,4891,33,1617,43755,1,45100,"73.31","0.00","73.31"
88900,4891,8,1617,43755,1,45100,"1163.68","0.00","1163.68"
88901,13795,20,1601,43756,1,45101,"922.14","5.00","876.03"
88902,13795,8,1601,43756,1,45101,"1163.68","15.00","989.13"
88903,11920,34,2077,43757,3,45102,"364.11","20.00","873.86"
88904,11920,22,2077,43757,2,45102,"70.60","10.00","127.08"
88905,4271,12,1617,43758,1,45103,"1303.57","0.00","1303.57"
88906,4271,9,1617,43758,1,45103,"1425.18","10.00","1282.66"
88907,19851,27,1749,43759,1,45104,"1315.30","0.00","1315.30"
88908,19851,16,1749,43759,1,45104,"246.85","0.00","246.85"
88909,19851,17,1749,43759,1,45104,"632.68","0.00","632.68"
88910,19851,33,1749,43759,1,45104,"73.31","10.00","65.98"
88911,19851,2,1749,43759,1,45104,"445.08","5.00","422.83"
88912,2053,34,1524,43760,1,45105,"364.11","0.00","364.11"
88913,2053,12,1524,43760,1,45105,"1303.57","5.00","1238.39"
88914,17500,22,1609,43761,1,45106,"70.60","0.00","70.60"
88915,17500,27,1609,43761,1,45106,"1315.30","0.00","1315.30"
88916,15568,22,1724,43762,1,45107,"70.60","0.00","70.60"
88917,15568,21,1724,43762,1,45107,"62.01","0.00","62.01"
88918,15568,10,1724,43762,1,45107,"853.01","0.00","853.01"
88919,15568,6,1724,43762,1,45107,"1004.53","20.00","803.62"
88920,16093,33,2033,43763,2,45108,"73.31","15.00","124.63"
88921,16093,23,2033,43763,1,45108,"1284.93","5.00","1220.68"
88922,17774,32,2072,43764,1,45109,"225.07","0.00","225.07"
88923,18269,1,1563,43765,3,45111,"859.64","5.00","2449.97"
88924,18269,27,1563,43765,1,45111,"1315.30","0.00","1315.30"
88925,18269,12,1563,43765,1,45111,"1303.57","15.00","1108.03"
88926,12548,26,1507,43766,1,45112,"909.52","0.00","909.52"
88927,14547,26,1791,43767,1,45113,"909.52","0.00","909.52"
88928,14547,7,1791,43767,1,45113,"407.07","0.00","407.07"
88929,9739,3,2137,43768,1,45114,"1172.87","0.00","1172.87"
88930,9739,34,2137,43768,1,45114,"364.11","5.00","345.90"
88931,9739,28,2137,43768,1,45114,"528.07","5.00","501.67"
88932,9739,33,2137,43768,1,45114,"73.31","0.00","73.31"
88933,963,20,2056,43769,1,45115,"922.14","0.00","922.14"
88934,963,17,2056,43769,1,45115,"632.68","20.00","506.14"
88935,10331,10,1541,43770,1,45116,"853.01","5.00","810.36"
88936,10331,27,1541,43770,1,45116,"1315.30","15.00","1118.01"
88937,10331,29,1541,43770,1,45116,"998.86","0.00","998.86"
88938,18116,31,1688,43771,1,45117,"110.61","15.00","94.02"
88939,18116,33,1688,43771,1,45117,"73.31","0.00","73.31"
88940,8181,34,1745,43772,1,45118,"364.11","0.00","364.11"
88941,8181,10,1745,43772,1,45118,"853.01","0.00","853.01"
88942,3185,13,1474,43773,1,45119,"1104.74","0.00","1104.74"
88943,14419,18,1512,43774,1,45120,"209.45","0.00","209.45"
88944,14419,12,1512,43774,1,45120,"1303.57","10.00","1173.21"
88945,14419,22,1512,43774,1,45120,"70.60","15.00","60.01"
88946,14419,34,1512,43774,1,45120,"364.11","20.00","291.29"
88947,14419,16,1512,43774,1,45120,"246.85","10.00","222.17"
88948,9094,2,1600,43775,1,45121,"445.08","0.00","445.08"
88949,9094,19,1600,43775,2,45121,"1143.41","0.00","2286.82"
88950,9094,34,1600,43775,1,45121,"364.11","0.00","364.11"
88951,9094,18,1600,43775,1,45121,"209.45","10.00","188.51"
88952,11111,34,1852,43776,1,45123,"364.11","20.00","291.29"
88953,1720,22,1862,43777,1,45124,"70.60","0.00","70.60"
88954,1720,25,1862,43777,2,45124,"835.67","5.00","1587.77"
88955,1720,16,1862,43777,1,45124,"246.85","0.00","246.85"
88956,17207,35,2000,43778,1,45125,"1082.98","0.00","1082.98"
88957,6402,14,1728,43779,2,45126,"1113.24","0.00","2226.48"
88958,6402,21,1728,43779,2,45126,"62.01","5.00","117.82"
88959,1436,7,2100,43780,1,45127,"407.07","10.00","366.36"
88960,10588,2,1809,43781,1,45128,"445.08","0.00","445.08"
88961,10588,34,1809,43781,1,45128,"364.11","10.00","327.70"
88962,10588,18,1809,43781,1,45128,"209.45","0.00","209.45"
88963,5850,25,2147,43782,1,45129,"835.67","0.00","835.67"
88964,11006,33,2133,43783,1,45130,"73.31","0.00","73.31"
88965,3377,30,1613,43784,1,45131,"1484.42","0.00","1484.42"
88966,3377,3,1613,43784,1,45131,"1172.87","10.00","1055.58"
88967,3377,12,1613,43784,3,45131,"1303.57","5.00","3715.17"
88968,3377,19,1613,43784,1,45131,"1143.41","10.00","1029.07"
88969,9196,30,1655,43785,1,45132,"1484.42","0.00","1484.42"
88970,9196,2,1655,43785,1,45132,"445.08","0.00","445.08"
88971,9196,4,1655,43785,1,45132,"855.56","0.00","855.56"
88972,17739,1,1515,43786,1,45133,"859.64","10.00","773.68"
88973,17739,20,1515,43786,1,45133,"922.14","5.00","876.03"
88974,12638,10,1715,43787,1,45134,"853.01","0.00","853.01"
88975,12638,35,1715,43787,1,45134,"1082.98","0.00","1082.98"
88976,11823,6,1953,43788,1,45135,"1004.53","0.00","1004.53"
88977,9623,1,1636,43789,3,45136,"859.64","0.00","2578.92"
88978,7312,25,1792,43790,1,45137,"835.67","5.00","793.89"
88979,7312,20,1792,43790,2,45137,"922.14","0.00","1844.28"
88980,18022,26,2027,43791,2,45138,"909.52","0.00","1819.04"
88981,18022,21,2027,43791,1,45138,"62.01","0.00","62.01"
88982,7385,24,1766,43792,1,45139,"519.26","0.00","519.26"
88983,7385,30,1766,43792,2,45139,"1484.42","15.00","2523.51"
88984,7385,18,1766,43792,1,45139,"209.45","0.00","209.45"
88985,8812,8,1686,43793,1,45140,"1163.68","10.00","1047.31"
88986,8812,7,1686,43793,1,45140,"407.07","0.00","407.07"
88987,8812,30,1686,43793,1,45140,"1484.42","0.00","1484.42"
88988,8812,23,1686,43793,1,45140,"1284.93","15.00","1092.19"
88989,8812,18,1686,43793,1,45140,"209.45","20.00","167.56"
88990,3880,27,1442,43794,1,45141,"1315.30","5.00","1249.54"
88991,3880,21,1442,43794,1,45141,"62.01","5.00","58.91"
88992,3880,3,1442,43794,1,45141,"1172.87","20.00","938.30"
88993,12923,28,1563,43795,3,45142,"528.07","0.00","1584.21"
88994,12923,18,1563,43795,1,45142,"209.45","0.00","209.45"
88995,12923,10,1563,43795,1,45142,"853.01","0.00","853.01"
88996,16219,8,1490,43796,1,45143,"1163.68","0.00","1163.68"
88997,16219,5,1490,43796,1,45143,"1325.60","0.00","1325.60"
88998,9602,28,1652,43797,1,45144,"528.07","0.00","528.07"
88999,106,26,1948,43798,1,45145,"909.52","5.00","864.04"
89000,106,34,1948,43798,2,45145,"364.11","0.00","728.22"
89001,106,20,1948,43798,1,45145,"922.14","0.00","922.14"
89002,106,4,1948,43798,1,45145,"855.56","0.00","855.56"
89003,13023,18,1733,43799,1,45146,"209.45","5.00","198.98"
89004,13023,28,1733,43799,2,45146,"528.07","0.00","1056.14"
89005,13023,8,1733,43799,1,45146,"1163.68","5.00","1105.50"
89006,17740,7,1615,43800,1,45147,"407.07","15.00","346.01"
89007,17740,17,1615,43800,1,45147,"632.68","15.00","537.78"
89008,19615,15,1998,43801,1,45148,"223.11","0.00","223.11"
89009,19615,19,1998,43801,2,45148,"1143.41","5.00","2172.48"
89010,19615,4,1998,43801,1,45148,"855.56","0.00","855.56"
89011,2935,28,1795,43802,1,45149,"528.07","5.00","501.67"
89012,2935,31,1795,43802,1,45149,"110.61","0.00","110.61"
89013,1730,23,1565,43803,1,45150,"1284.93","5.00","1220.68"
89014,1730,16,1565,43803,2,45150,"246.85","10.00","444.33"
89015,10858,10,1647,43804,1,45151,"853.01","0.00","853.01"
89016,10858,35,1647,43804,1,45151,"1082.98","20.00","866.38"
89017,10858,22,1647,43804,1,45151,"70.60","0.00","70.60"
89018,6530,30,1622,43805,1,45152,"1484.42","0.00","1484.42"
89019,7315,16,2141,43806,1,45153,"246.85","0.00","246.85"
89020,7315,25,2141,43806,1,45153,"835.67","5.00","793.89"
89021,7315,19,2141,43806,1,45153,"1143.41","5.00","1086.24"
89022,7315,24,2141,43806,1,45153,"519.26","20.00","415.41"
89023,6105,17,1532,43807,1,45154,"632.68","0.00","632.68"
89024,6105,27,1532,43807,1,45154,"1315.30","5.00","1249.54"
89025,6105,15,1532,43807,1,45154,"223.11","0.00","223.11"
89026,11430,22,1445,43808,1,45155,"70.60","0.00","70.60"
89027,16955,10,1833,43809,1,45156,"853.01","20.00","682.41"
89028,18584,18,1827,43810,1,45157,"209.45","0.00","209.45"
89029,18584,14,1827,43810,1,45157,"1113.24","5.00","1057.58"
89030,1360,24,1459,43811,3,45158,"519.26","0.00","1557.78"
89031,18535,30,1471,43812,1,45159,"1484.42","0.00","1484.42"
89032,16124,23,1822,43813,1,45160,"1284.93","10.00","1156.44"
89033,13639,23,1941,43814,1,45161,"1284.93","0.00","1284.93"
89034,13639,21,1941,43814,1,45161,"62.01","10.00","55.81"
89035,13639,10,1941,43814,1,45161,"853.01","10.00","767.71"
89036,11540,23,2058,43815,2,45162,"1284.93","0.00","2569.86"
89037,7429,32,1437,43816,1,45163,"225.07","10.00","202.56"
89038,7429,17,1437,43816,1,45163,"632.68","0.00","632.68"
89039,7429,15,1437,43816,1,45163,"223.11","0.00","223.11"
89040,14068,30,1734,43817,1,45164,"1484.42","0.00","1484.42"
89041,14068,13,1734,43817,1,45164,"1104.74","5.00","1049.50"
89042,14068,24,1734,43817,1,45164,"519.26","0.00","519.26"
89043,9441,3,1727,43818,2,45165,"1172.87","15.00","1993.88"
89044,2467,13,1519,43819,1,45166,"1104.74","0.00","1104.74"
89045,2467,25,1519,43819,2,45166,"835.67","15.00","1420.64"
89046,6808,1,1980,43820,1,45167,"859.64","0.00","859.64"
89047,6808,23,1980,43820,1,45167,"1284.93","5.00","1220.68"
89048,6808,8,1980,43820,1,45167,"1163.68","5.00","1105.50"
89049,2810,19,2024,43821,1,45168,"1143.41","10.00","1029.07"
89050,18007,1,2128,43822,1,45169,"859.64","10.00","773.68"
89051,18007,15,2128,43822,1,45169,"223.11","0.00","223.11"
89052,8479,32,1603,43823,3,45170,"225.07","10.00","607.69"
89053,6794,13,1984,43824,1,45171,"1104.74","0.00","1104.74"
89054,6794,19,1984,43824,1,45171,"1143.41","0.00","1143.41"
89055,6794,12,1984,43824,1,45171,"1303.57","5.00","1238.39"
89056,6794,25,1984,43824,1,45171,"835.67","10.00","752.10"
89057,1107,24,1625,43825,1,45172,"519.26","0.00","519.26"
89058,1107,11,1625,43825,1,45172,"1158.25","5.00","1100.34"
89059,1107,25,1625,43825,1,45172,"835.67","0.00","835.67"
89060,8528,5,1481,43826,1,45173,"1325.60","5.00","1259.32"
89061,5753,35,2017,43827,2,45174,"1082.98","5.00","2057.66"
89062,5753,6,2017,43827,2,45174,"1004.53","0.00","2009.06"
89063,11120,30,1439,43828,1,45175,"1484.42","5.00","1410.20"
89064,11120,17,1439,43828,2,45175,"632.68","0.00","1265.36"
89065,17459,21,1531,43829,1,45176,"62.01","0.00","62.01"
89066,17459,22,1531,43829,3,45176,"70.60","20.00","169.44"
89067,17459,8,1531,43829,1,45176,"1163.68","0.00","1163.68"
89068,17459,1,1531,43829,1,45176,"859.64","5.00","816.66"
89069,16218,3,1523,43830,1,45178,"1172.87","0.00","1172.87"
89070,5468,14,1857,43831,1,45179,"1113.24","0.00","1113.24"
89071,6436,25,1657,43832,1,45180,"835.67","20.00","668.54"
89072,6436,10,1657,43832,1,45180,"853.01","15.00","725.06"
89073,9136,17,1462,43833,1,45181,"632.68","15.00","537.78"
89074,9136,4,1462,43833,1,45181,"855.56","0.00","855.56"
89075,9136,23,1462,43833,1,45181,"1284.93","5.00","1220.68"
89076,16600,21,1877,43834,1,45182,"62.01","0.00","62.01"
89077,16600,22,1877,43834,1,45182,"70.60","0.00","70.60"
89078,11548,23,1888,43835,1,45183,"1284.93","0.00","1284.93"
89079,11548,13,1888,43835,3,45183,"1104.74","0.00","3314.22"
89080,6192,25,1585,43836,1,45184,"835.67","0.00","835.67"
89081,14734,25,1458,43837,2,45185,"835.67","10.00","1504.21"
89082,520,6,1488,43838,2,45186,"1004.53","0.00","2009.06"
89083,14654,15,1753,43839,1,45187,"223.11","10.00","200.80"
89084,9253,9,1732,43840,1,45188,"1425.18","0.00","1425.18"
89085,3967,34,1609,43841,1,45189,"364.11","0.00","364.11"
89086,3967,4,1609,43841,1,45189,"855.56","0.00","855.56"
89087,10245,26,1938,43842,1,45190,"909.52","0.00","909.52"
89088,10245,7,1938,43842,1,45190,"407.07","5.00","386.72"
89089,1494,2,2069,43843,1,45191,"445.08","0.00","445.08"
89090,7212,8,1971,43844,1,45192,"1163.68","10.00","1047.31"
89091,855,10,1919,43845,1,45193,"853.01","0.00","853.01"
89092,12757,25,2130,43846,1,45194,"835.67","5.00","793.89"
89093,4371,35,1620,43847,2,45195,"1082.98","0.00","2165.96"
89094,4371,2,1620,43847,2,45195,"445.08","15.00","756.64"
89095,4371,18,1620,43847,1,45195,"209.45","10.00","188.51"
89096,4371,12,1620,43847,2,45195,"1303.57","0.00","2607.14"
89097,19920,24,2070,43848,1,45196,"519.26","0.00","519.26"
89098,19920,23,2070,43848,1,45196,"1284.93","0.00","1284.93"
89099,19920,31,2070,43848,1,45196,"110.61","15.00","94.02"
89100,19920,21,2070,43848,2,45196,"62.01","0.00","124.02"
89101,13276,15,1880,43849,1,45197,"223.11","0.00","223.11"
89102,13276,29,1880,43849,1,45197,"998.86","0.00","998.86"
89103,1657,20,1749,43850,1,45198,"922.14","0.00","922.14"
89104,1657,7,1749,43850,1,45198,"407.07","0.00","407.07"
89105,1657,13,1749,43850,1,45198,"1104.74","10.00","994.27"
89106,11837,22,1771,43851,1,45199,"70.60","0.00","70.60"
89107,11837,7,1771,43851,1,45199,"407.07","0.00","407.07"
89108,11837,10,1771,43851,1,45199,"853.01","10.00","767.71"
89109,13183,35,1570,43852,1,45200,"1082.98","5.00","1028.83"
89110,13183,29,1570,43852,1,45200,"998.86","0.00","998.86"
89111,13183,34,1570,43852,3,45200,"364.11","10.00","983.10"
89112,2899,7,1423,43853,1,45201,"407.07","0.00","407.07"
89113,868,9,1663,43854,1,45202,"1425.18","0.00","1425.18"
89114,868,25,1663,43854,1,45202,"835.67","0.00","835.67"
89115,9063,20,1926,43855,1,45203,"922.14","10.00","829.93"
89116,9063,4,1926,43855,1,45203,"855.56","0.00","855.56"
89117,9063,29,1926,43855,1,45203,"998.86","5.00","948.92"
89118,9583,19,1772,43856,2,45205,"1143.41","5.00","2172.48"
89119,9583,24,1772,43856,1,45205,"519.26","0.00","519.26"
89120,11298,25,1495,43857,1,45206,"835.67","0.00","835.67"
89121,11298,30,1495,43857,1,45206,"1484.42","0.00","1484.42"
89122,11298,29,1495,43857,1,45206,"998.86","0.00","998.86"
89123,8977,33,1640,43858,1,45207,"73.31","0.00","73.31"
89124,8977,21,1640,43858,1,45207,"62.01","0.00","62.01"
89125,8977,25,1640,43858,1,45207,"835.67","0.00","835.67"
89126,14832,33,1911,43859,2,45208,"73.31","10.00","131.96"
89127,14832,6,1911,43859,1,45208,"1004.53","15.00","853.85"
89128,13775,34,1968,43860,1,45209,"364.11","0.00","364.11"
89129,13775,2,1968,43860,1,45209,"445.08","0.00","445.08"
89130,10317,22,1971,43861,1,45210,"70.60","0.00","70.60"
89131,1780,21,2058,43862,1,45211,"62.01","0.00","62.01"
89132,1780,20,2058,43862,3,45211,"922.14","5.00","2628.10"
89133,1780,13,2058,43862,1,45211,"1104.74","0.00","1104.74"
89134,1780,5,2058,43862,1,45211,"1325.60","0.00","1325.60"
89135,15077,23,1863,43863,1,45212,"1284.93","0.00","1284.93"
89136,9194,3,1461,43864,1,45213,"1172.87","0.00","1172.87"
89137,9194,25,1461,43864,2,45213,"835.67","5.00","1587.77"
89138,9194,28,1461,43864,2,45213,"528.07","0.00","1056.14"
89139,6359,28,2011,43865,1,45214,"528.07","5.00","501.67"
89140,6359,20,2011,43865,1,45214,"922.14","5.00","876.03"
89141,6359,34,2011,43865,1,45214,"364.11","0.00","364.11"
89142,18555,22,1458,43866,1,45215,"70.60","15.00","60.01"
89143,19207,17,2134,43867,1,45216,"632.68","0.00","632.68"
89144,19207,9,2134,43867,3,45216,"1425.18","0.00","4275.54"
89145,19207,3,2134,43867,1,45216,"1172.87","0.00","1172.87"
89146,18626,6,1839,43868,1,45217,"1004.53","0.00","1004.53"
89147,11659,3,2114,43869,3,45218,"1172.87","0.00","3518.61"
89148,11659,16,2114,43869,1,45218,"246.85","0.00","246.85"
89149,11659,10,2114,43869,1,45218,"853.01","0.00","853.01"
89150,11659,11,2114,43869,1,45218,"1158.25","0.00","1158.25"
89151,11659,14,2114,43869,1,45218,"1113.24","0.00","1113.24"
89152,15384,18,1423,43870,1,45219,"209.45","0.00","209.45"
89153,15384,9,1423,43870,1,45219,"1425.18","5.00","1353.92"
89154,2665,1,1876,43871,2,45220,"859.64","0.00","1719.28"
89155,2665,5,1876,43871,1,45220,"1325.60","5.00","1259.32"
89156,5409,23,1937,43872,1,45221,"1284.93","0.00","1284.93"
89157,5409,27,1937,43872,1,45221,"1315.30","0.00","1315.30"
89158,1815,8,2083,43873,1,45222,"1163.68","0.00","1163.68"
89159,1815,17,2083,43873,1,45222,"632.68","5.00","601.05"
89160,1815,27,2083,43873,1,45222,"1315.30","0.00","1315.30"
89161,12548,7,2076,43874,1,45223,"407.07","0.00","407.07"
89162,12548,4,2076,43874,1,45223,"855.56","0.00","855.56"
89163,127,7,1826,43875,2,45224,"407.07","0.00","814.14"
89164,7806,22,2122,43876,1,45225,"70.60","5.00","67.07"
89165,7806,23,2122,43876,2,45225,"1284.93","0.00","2569.86"
89166,7806,13,2122,43876,2,45225,"1104.74","0.00","2209.48"
89167,14385,5,1532,43877,1,45226,"1325.60","0.00","1325.60"
89168,14385,31,1532,43877,3,45226,"110.61","0.00","331.83"
89169,14874,18,2040,43878,1,45227,"209.45","0.00","209.45"
89170,14874,19,2040,43878,1,45227,"1143.41","0.00","1143.41"
89171,14874,10,2040,43878,1,45227,"853.01","0.00","853.01"
89172,14874,9,2040,43878,2,45227,"1425.18","10.00","2565.32"
89173,14874,2,2040,43878,1,45227,"445.08","10.00","400.57"
89174,17312,17,1715,43879,2,45228,"632.68","0.00","1265.36"
89175,17312,19,1715,43879,3,45228,"1143.41","0.00","3430.23"
89176,17312,26,1715,43879,2,45228,"909.52","5.00","1728.09"
89177,13706,32,1473,43880,1,45229,"225.07","0.00","225.07"
