House_ID,Neighborhood,Property_type,Rooms,Surface,Elevator,Floor_type,Floor_number,Outdoor_surface,Rent
103075,Piazza Navona,Flat,2,65,1,Upper,2,714.21,1550
103128,Magliana,Flat,3,60,0,Upper,2,478.44,650
103236,Monti,Flat,3,105,1,Upper,3,903.36,1600
105472,Monte sacro,Flat,3,90,1,Upper,6,173.12,850
102664,Marconi,Flat,2,65,0,Ground floor,0,361.75,800
104031,Cassia,Flat,3,80,1,Upper,2,287.10,1150
102012,Infernetto,Flat,2,50,1,Ground floor,0,335.08,500
103715,Parioli,Flat,2,60,1,Ground floor,0,272.03,950
105077,Infernetto,Flat,3,80,0,Upper,1,326.25,650
102346,Trastevere,Flat,2,50,0,Upper,3,563.81,1050
102505,Castelli Romani,Flat,4,100,0,Upper,1,381.33,1000
104064,Parioli,Flat,4,100,1,Ground floor,0,490.47,1300
103000,Parioli,Flat,2,55,1,Upper,1,364.45,900
105593,Parioli,Flat,3,60,0,Mezzanine,"0.5",220.84,1000
103487,Infernetto,Flat,2,45,1,Ground floor,0,226.50,500
105027,Parioli,Flat,4,105,1,Upper,4,602.92,1450
105359,Cassia,Flat,3,110,1,Ground floor,0,574.10,1300
103129,Termini,Flat,2,75,1,Upper,4,464.95,1100
105030,Monti,Flat,2,90,1,Ground floor,0,633.17,1300
105973,Infernetto,Penthouse,2,40,0,Upper,2,292.35,600
105844,Monte sacro,Flat,3,65,1,Upper,1,190.33,800
104193,Cinecittà,Flat,2,60,1,Ground floor,0,278.03,600
105169,Cinecittà,Flat,3,60,0,Upper,3,282.25,550
103163,Collatino,Flat,3,70,0,Upper,6,146.39,750
102927,EUR,Flat,2,35,1,Ground floor,0,187.10,650
102495,Infernetto,Flat,3,80,0,Ground floor,0,319.14,750
102893,Termini,Flat,4,110,0,Upper,2,582.54,1500
103931,Infernetto,Flat,2,50,1,Ground floor,0,48.38,500
104806,Parioli,Flat,4,80,1,Upper,3,500.08,1200
103853,Collatino,Flat,2,40,0,Upper,3,226.87,550
104690,Collatino,Flat,2,50,0,Mezzanine,"0.5",27.13,600
103029,Castelli Romani,Flat,3,75,1,Mezzanine,"0.5",132.54,750
102509,Castelli Romani,Flat,2,55,1,Upper,1,208.19,450
102570,Ostia,Flat,3,80,0,Upper,1,364.69,850
104829,Trastevere,House,5,165,1,Upper,1,844.50,2450
102425,Trastevere,Flat,3,80,1,Upper,2,372.79,1400
102618,EUR,Flat,2,90,0,Upper,3,383.01,1100
102156,Monte sacro,Flat,3,60,1,Ground floor,0,175.43,800
105184,Parioli,Flat,2,90,0,Upper,2,568.82,1200
103510,Termini,Flat,3,145,0,Upper,3,698.12,1800
104358,Monte sacro,Flat,3,90,0,Upper,4,487.12,1100
104040,Castelli Romani,Flat,3,70,0,Upper,1,81.92,500
102303,Monti,Flat,2,60,1,Upper,5,354.59,1250
103101,Monti,Flat,3,80,1,Upper,1,620.25,1200
105266,Parioli,Flat,6,180,0,Upper,1,1107.68,2500
104842,Infernetto,Flat,2,40,1,Ground floor,0,263.90,500
105178,Parioli,Flat,3,85,1,Upper,2,702.77,1250
104050,Piazza Navona,Flat,3,75,1,Upper,1,310.59,1150
105283,Prati,Flat,2,70,1,Upper,1,424.96,1300
105981,Parioli,Flat,2,65,1,Upper,7,319.65,900
105322,Collatino,Flat,4,85,0,Upper,3,340.59,800
104588,Prati,Flat,2,70,0,Ground floor,0,204.35,1050
103605,Cassia,Flat,2,40,1,Upper,1,201.29,700
103448,Monte sacro,Flat,2,50,1,Ground floor,0,405.55,600
104141,Piazza Navona,Flat,3,105,1,Upper,1,1148.57,2000
102753,Parioli,Flat,3,60,1,Mezzanine,"0.5",622.57,1100
103195,Infernetto,Flat,2,60,1,Ground floor,0,376.59,650
103606,Monte sacro,Flat,2,40,1,Ground floor,0,288.63,550
104839,Infernetto,Flat,2,60,1,Ground floor,0,74.40,450
104457,Parioli,Flat,4,140,1,Upper,4,990.16,1800
103893,Castelli Romani,Flat,3,85,1,Ground floor,0,10.00,750
105879,Termini,Flat,2,65,1,Upper,2,222.36,1200
103934,Cassia,Flat,4,175,0,Upper,3,868.58,2150
102728,Termini,Flat,3,95,1,Upper,1,382.94,1350
104580,Castelli Romani,Flat,2,55,1,Ground floor,0,299.58,500
102523,Collatino,Flat,2,65,1,Upper,5,261.79,800
105093,Cinecittà,Flat,2,40,0,Upper,8,107.18,650
104800,Cassia,Flat,2,60,0,Ground floor,0,385.68,1000
104809,Parioli,Flat,3,115,1,Upper,1,829.32,1600
102431,Monti,Flat,3,50,1,Upper,1,480.52,1100
104478,Cassia,Flat,2,50,1,Ground floor,0,347.19,600
102845,Piazza Navona,Flat,3,100,1,Upper,2,1059.35,2000
104609,Castelli Romani,Flat,2,35,1,Ground floor,0,106.19,350
102310,Piazza Navona,Flat,2,50,1,Upper,3,326.16,1350
105421,Cassia,Flat,3,85,1,Upper,2,592.99,1050
105352,Parioli,Flat,2,50,1,Ground floor,0,399.44,750
103694,Cinecittà,Flat,2,70,1,Upper,5,574.00,800
105240,Trastevere,Flat,2,80,1,Upper,2,487.18,1400
103089,Trigoria,Flat,3,60,1,Upper,1,217.12,650
105533,Piazza Navona,Flat,2,60,0,Ground floor,0,262.24,600
105162,Prati,Flat,2,45,0,Upper,2,580.94,1100
102723,Infernetto,Flat,3,65,0,Upper,1,196.16,600
103699,Monti,Flat,4,70,0,Upper,2,426.07,1250
105351,Piazza Navona,Flat,3,100,0,Upper,2,875.91,1750
103577,Parioli,Flat,3,65,1,Upper,2,561.18,1150
102888,Monti,Flat,2,65,1,Mezzanine,"0.5",518.07,1250
104925,Trastevere,Flat,4,140,1,Upper,2,721.59,1950
105621,Monti,Penthouse,2,55,1,Upper,5,561.09,1300
103442,EUR,Flat,3,65,0,Ground floor,0,484.73,750
104195,Cinecittà,Flat,4,75,1,Upper,2,108.70,750
105467,Parioli,Flat,4,160,1,Upper,2,944.63,2000
104967,Cinecittà,Flat,3,70,1,Ground floor,0,247.42,600
102038,Cinecittà,Flat,3,70,1,Upper,3,151.33,750
104573,Termini,Flat,3,120,1,Upper,3,636.26,1550
104058,Piazza Navona,Flat,4,140,1,Upper,1,1030.58,2200
104878,Trastevere,Flat,4,80,1,Upper,3,639.39,1300
103860,Parioli,Flat,3,80,1,Upper,5,484.01,1200
103585,Infernetto,Flat,3,80,1,Upper,1,409.30,750
104972,Parioli,Flat,2,90,1,Upper,5,630.25,1500
103303,Parioli,Flat,6,200,1,Upper,3,1095.84,2550
103111,Castelli Romani,Flat,2,55,1,Upper,2,20.89,450
104833,Marconi,Flat,2,45,1,Upper,3,176.51,700
105718,Piazza Navona,Flat,3,65,0,Upper,1,666.42,1700
103483,Parioli,Flat,2,90,1,Upper,1,361.27,1400
104086,Castelli Romani,Flat,3,65,0,Ground floor,0,187.08,700
105594,Trastevere,Flat,2,45,1,Ground floor,0,534.73,950
104378,Collatino,Flat,3,70,1,Upper,1,126.72,650
103340,Parioli,Flat,2,40,0,Upper,1,257.20,900
103481,Trastevere,Flat,3,90,0,Upper,4,536.33,1600
105761,Parioli,Flat,4,100,0,Upper,4,554.44,1300
105111,Parioli,Flat,2,65,0,Upper,1,204.17,900
103573,Cassia,Flat,4,90,1,Upper,1,353.01,1150
104681,Piazza Navona,Flat,2,55,1,Upper,2,668.80,1450
102669,Trigoria,Flat,2,60,1,Ground floor,0,158.91,650
103459,Testaccio,Flat,3,80,1,Upper,1,462.17,1150
104785,Collatino,Flat,2,60,1,Upper,6,169.13,750
102675,Trastevere,Flat,3,90,0,Upper,2,633.91,1500
104501,Monte sacro,Flat,3,75,1,Upper,4,422.20,750
103384,Prati,Flat,3,85,1,Upper,3,532.56,1300
105362,Piazza Navona,Flat,3,105,1,Upper,2,1059.75,1800
103954,Parioli,Flat,2,55,1,Upper,2,438.90,950
104468,Parioli,Flat,3,100,1,Upper,3,434.41,1350
104615,EUR,Flat,4,125,1,Upper,2,543.95,1500
102042,Infernetto,Flat,3,70,1,Ground floor,0,132.24,650
102817,Prati,Flat,2,50,0,Upper,1,321.09,900
105635,Termini,Flat,3,95,1,Upper,2,631.83,1250
104794,Parioli,Flat,3,85,1,Upper,1,506.73,1500
104684,Ostia,Flat,3,80,1,Upper,3,426.12,800
104041,Monti,Flat,3,80,1,Upper,3,595.59,1450
105769,Parioli,Flat,2,50,1,Upper,4,254.41,750
104150,Castelli Romani,Flat,3,65,0,Upper,2,402.76,450
105668,Prati,Flat,3,80,1,Upper,4,332.03,1100
104425,Prati,Flat,3,100,0,Upper,4,481.60,1400
102537,Cinecittà,Flat,2,60,1,Upper,2,247.92,700
104556,Termini,Flat,4,115,0,Upper,1,763.44,1700
103058,Infernetto,Flat,2,65,1,Upper,1,231.34,650
103204,Infernetto,Flat,2,60,1,Upper,1,277.34,600
105539,Cassia,Flat,4,95,1,Upper,3,163.64,1100
103038,EUR,Flat,4,105,1,Upper,2,658.14,1550
105286,Castelli Romani,Flat,2,55,0,Upper,1,234.21,600
102647,Termini,Flat,3,70,1,Upper,3,401.40,1100
103007,Infernetto,Flat,3,65,0,Ground floor,0,220.45,600
102277,Testaccio,Flat,2,50,1,Mezzanine,"0.5",441.86,900
105049,Parioli,Flat,2,70,0,Upper,4,462.53,1000
103952,Parioli,Flat,3,85,1,Ground floor,0,591.71,1350
105730,Parioli,Flat,2,50,1,Upper,2,586.37,1150
104269,Monti,Flat,3,75,1,Upper,3,347.10,1350
104593,Castelli Romani,Flat,3,60,1,Ground floor,0,176.69,550
102766,Monti,Flat,2,60,1,Upper,4,380.19,1150
104225,Castelli Romani,Flat,2,60,1,Ground floor,0,218.79,400
104632,Collatino,Flat,2,50,0,Upper,1,139.42,650
105697,Monte sacro,Flat,2,65,1,Upper,3,308.14,850
102216,Prati,Flat,4,110,1,Upper,1,866.68,1650
105564,Parioli,Flat,3,80,0,Upper,3,534.91,1400
103561,Cinecittà,Flat,3,90,0,Upper,3,287.30,900
102398,Prati,Flat,4,135,1,Upper,1,602.12,1850
102630,Marconi,Flat,4,100,1,Upper,4,523.60,1150
103219,Cinecittà,Flat,3,85,1,Mezzanine,"0.5",185.97,850
105523,Infernetto,Flat,3,60,1,Upper,1,244.99,650
102018,Cinecittà,Flat,3,85,1,Upper,6,545.45,950
103717,Ostia,Flat,5,85,1,Upper,2,416.88,950
105328,Prati,Flat,3,95,1,Upper,4,531.52,1600
104896,Monte sacro,Flat,3,95,1,Upper,1,477.99,900
103241,Magliana,Flat,3,80,1,Upper,2,105.05,700
105816,Castelli Romani,Flat,3,95,1,Upper,1,255.82,800
105825,Parioli,Flat,2,115,0,Upper,2,699.31,1750
102065,Prati,Flat,4,110,0,Upper,3,585.68,1650
104356,Piazza Navona,Flat,2,100,1,Upper,4,661.12,1800
103990,Termini,Flat,2,40,1,Upper,1,156.76,700
102751,Cinecittà,Flat,2,70,0,Upper,4,246.93,850
103601,Trastevere,Flat,3,60,1,Upper,1,600.51,1300
104744,Parioli,Penthouse,2,50,1,Upper,4,311.28,1100
104718,Parioli,Flat,2,60,1,Upper,1,358.05,900
102292,Collatino,Flat,3,100,1,Upper,3,573.91,1100
102722,Collatino,Flat,2,55,0,Ground floor,0,375.62,650
105671,Termini,Flat,2,65,1,Upper,3,399.68,850
105422,Piazza Navona,Flat,3,90,0,Upper,4,879.34,2000
103282,Castelli Romani,Flat,2,60,1,Ground floor,0,234.39,450
103673,Cinecittà,Flat,2,50,1,Upper,4,10.00,650
102613,Trastevere,Flat,2,55,1,Upper,1,589.18,1300
102174,Cassia,Flat,2,60,1,Ground floor,0,225.24,850
103666,Cassia,Flat,2,70,1,Upper,3,455.74,900
103594,Trastevere,Flat,3,90,1,Upper,2,335.84,1500
105320,Castelli Romani,Flat,2,65,1,Ground floor,0,266.73,550
103356,Infernetto,Flat,3,60,1,Upper,1,220.14,650
104980,Trastevere,Flat,2,70,1,Upper,1,286.50,1150
104163,Infernetto,Villa,3,90,1,Upper,1,515.77,900
102735,Prati,Penthouse,3,90,1,Upper,5,572.69,1250
104260,Collatino,Flat,2,80,1,Upper,5,100.70,750
102683,Piazza Navona,Flat,3,90,1,Upper,3,904.97,1800
103069,Ostia,Flat,2,65,1,Upper,1,159.97,700
102640,Prati,Flat,4,110,1,Upper,1,666.94,1600
105655,Infernetto,Flat,2,30,1,Ground floor,0,59.70,500
105403,Parioli,Flat,5,145,0,Upper,2,970.59,2150
103242,Collatino,Flat,2,75,1,Mezzanine,"0.5",432.06,750
102800,Prati,Flat,4,105,1,Upper,4,576.07,1600
104451,Cassia,Flat,3,105,0,Upper,1,811.18,1300
103227,Collatino,Flat,2,60,0,Upper,4,260.13,600
102067,Parioli,Flat,4,110,1,Upper,6,659.77,1600
105385,Monti,Flat,2,50,1,Upper,1,401.71,1200
104555,Infernetto,Flat,3,65,1,Ground floor,0,133.09,550
104959,Castelli Romani,Flat,2,70,1,Upper,2,429.24,450
103817,Cassia,Flat,3,95,0,Ground floor,0,297.55,1200
102791,Ostia,Flat,3,60,1,Upper,4,422.81,700
103068,Cassia,Flat,3,90,1,Upper,1,452.44,1200
104001,Piazza Navona,Flat,2,80,0,Upper,1,512.46,1600
103466,Infernetto,Flat,2,60,1,Ground floor,0,332.78,550
103353,Prati,Flat,3,60,1,Upper,1,296.73,1000
105498,Termini,Flat,4,135,1,Upper,2,575.55,1600
104452,Cinecittà,Flat,3,80,1,Upper,1,367.01,700
102402,Collatino,Flat,3,55,0,Upper,2,240.67,650
102464,Piazza Navona,Penthouse,4,80,1,Upper,5,795.54,1650
102078,Castelli Romani,Flat,2,60,1,Upper,1,346.44,500
105914,Trastevere,Flat,2,45,1,Upper,3,388.62,850
102371,Monti,Flat,2,40,1,Upper,1,403.95,1000
102802,Cassia,Flat,2,50,1,Upper,1,183.32,700
105247,Termini,Flat,3,115,0,Upper,2,640.18,1500
104272,Prati,Penthouse,2,75,1,Upper,5,348.62,1100
102421,Montagnola,Flat,2,55,1,Upper,1,265.10,650
104413,Prati,Flat,2,75,1,Upper,1,319.20,1300
102667,Cassia,Flat,2,50,0,Upper,2,429.72,850
102237,Prati,Flat,3,115,0,Upper,1,527.11,1600
102034,Parioli,Flat,3,100,1,Ground floor,0,399.98,1400
103022,Castelli Romani,Flat,3,65,0,Upper,2,249.10,500
103010,Trigoria,House,3,70,1,Upper,1,413.39,800
103247,Piazza Navona,Flat,2,50,1,Upper,2,424.55,1300
104411,Parioli,Flat,4,100,1,Ground floor,0,687.54,1600
102461,Monte sacro,Flat,2,60,1,Upper,8,215.65,800
102257,Cinecittà,Flat,3,80,1,Ground floor,0,262.82,800
104927,Parioli,Flat,6,125,1,Ground floor,0,927.50,1850
105317,Termini,Flat,2,50,1,Upper,1,351.00,700
105903,Monte sacro,Flat,2,65,1,Upper,1,90.22,550
105756,Prati,Flat,2,70,0,Upper,1,330.55,950
105722,Parioli,Flat,4,140,1,Upper,5,526.43,1800
103057,Collatino,Flat,2,65,1,Upper,6,251.97,550
103310,Cassia,Flat,3,60,1,Upper,1,253.79,900
102946,Castelli Romani,Flat,3,85,1,Upper,1,274.83,850
105376,Infernetto,Flat,2,50,1,Upper,2,161.18,600
104749,Parioli,Flat,3,70,0,Upper,5,427.40,1150
102368,Cassia,Flat,2,60,0,Ground floor,0,293.96,900
104017,Prati,Flat,2,60,1,Upper,2,610.00,1100
102585,Monte sacro,Flat,4,85,0,Upper,3,258.04,950
103438,Castelli Romani,House,2,60,0,Upper,1,289.81,450
104155,Piazza Navona,Flat,2,70,1,Upper,1,735.48,1700
103565,Castelli Romani,Flat,2,65,0,Upper,1,10.00,600
104513,Prati,Flat,3,75,1,Upper,4,546.19,1200
105402,Prati,Penthouse,3,85,1,Upper,7,291.01,1300
104032,Prati,Flat,2,45,1,Upper,2,263.52,1000
105340,Prati,Flat,3,85,0,Upper,4,571.30,1300
104112,Marconi,Flat,2,65,1,Upper,3,131.68,800
104780,Monte sacro,Flat,3,65,1,Upper,2,327.70,750
103390,Monte sacro,Flat,2,70,1,Upper,2,204.57,850
102928,Monte sacro,Flat,3,70,1,Upper,1,245.58,850
102900,Cinecittà,Flat,2,70,1,Upper,2,368.41,700
104392,Cinecittà,Flat,3,150,1,Upper,1,370.72,1400
103175,Cassia,Flat,5,125,1,Upper,2,698.76,1500
102904,Castelli Romani,Flat,3,60,0,Upper,1,161.83,500
104895,Piazza Navona,Flat,2,60,1,Upper,1,547.05,1350
104775,Parioli,Flat,2,50,0,Ground floor,0,262.08,750
104080,Prati,Flat,2,55,0,Upper,4,480.96,1100
103086,Termini,Flat,6,125,1,Upper,3,869.84,1650
102871,Piazza Navona,Penthouse,2,45,1,Upper,4,575.58,1350
105212,Monte sacro,Flat,4,90,1,Upper,6,302.72,1000
103769,Parioli,Flat,2,40,1,Ground floor,0,364.23,700
104907,Prati,Flat,3,70,1,Upper,7,530.15,1150
105332,Termini,Flat,2,60,1,Upper,2,484.48,1200
104075,Cinecittà,Flat,2,65,1,Upper,2,142.22,550
103581,Cinecittà,Flat,3,90,1,Upper,3,370.73,850
104415,Trastevere,Flat,2,45,0,Upper,1,412.86,950
102056,Monte sacro,Flat,3,65,1,Ground floor,0,180.89,750
105954,Termini,Flat,3,105,1,Upper,4,444.13,1350
102084,Piazza Navona,Flat,3,70,1,Upper,1,826.66,1600
105297,Parioli,Flat,2,75,1,Upper,3,597.20,1350
102235,Cassia,Flat,2,65,1,Upper,4,245.14,1000
105587,Castelli Romani,Flat,3,100,1,Upper,1,586.80,700
104333,Cassia,Flat,2,30,0,Ground floor,0,408.11,600
102158,Prati,Flat,2,60,0,Upper,3,321.58,1050
103718,Prati,Flat,3,60,1,Upper,1,325.24,1000
105177,Castelli Romani,Flat,2,55,0,Upper,3,300.27,550
105847,Parioli,Flat,4,105,1,Upper,4,452.70,1350
103905,Montagnola,Flat,3,80,1,Upper,2,348.80,1000
105569,Parioli,Flat,4,85,1,Upper,3,789.38,1500
103473,Monti,Flat,2,40,1,Upper,1,286.18,850
104869,Castelli Romani,Flat,3,90,1,Upper,1,112.12,650
102639,Termini,Flat,3,55,1,Mezzanine,"0.5",410.08,1100
102317,Montagnola,Flat,3,90,1,Mezzanine,"0.5",439.54,1200
102580,Collatino,Flat,2,65,0,Ground floor,0,276.31,550
102680,Prati,Flat,2,55,1,Ground floor,0,379.84,950
104220,Infernetto,Flat,3,85,1,Upper,1,351.82,750
105938,Termini,Flat,2,80,1,Upper,3,477.27,1100
104093,Testaccio,Flat,2,60,1,Ground floor,0,376.89,900
104291,Infernetto,Flat,3,65,1,Upper,1,414.71,800
104131,Aventino,Flat,2,45,1,Upper,1,558.39,1150
105551,Parioli,Flat,3,85,1,Upper,5,520.40,1400
104109,Monte sacro,Flat,3,30,1,Upper,2,205.35,550
105268,Trigoria,Flat,2,55,1,Upper,1,530.48,650
104052,Aventino,Flat,2,65,1,Upper,2,788.36,1300
104034,Cassia,Flat,3,65,0,Upper,1,436.25,850
105547,Marconi,Flat,2,60,1,Upper,1,615.91,900
105664,Piazza Navona,Flat,5,100,1,Upper,3,736.14,1800
102908,Castelli Romani,Flat,3,90,1,Upper,2,100.21,850
104011,Cinecittà,Penthouse,2,60,0,Upper,2,166.76,750
105107,Collatino,Flat,3,100,1,Upper,4,236.36,1000
103196,Cinecittà,Flat,2,60,1,Upper,5,294.67,700
103833,Cassia,Flat,2,45,0,Ground floor,0,180.54,750
103940,Prati,Flat,5,100,1,Upper,2,510.58,1500
104976,Cassia,Penthouse,5,120,1,Upper,4,515.73,1500
104147,Parioli,Flat,2,75,1,Upper,3,527.40,1350
104548,Cinecittà,Flat,4,80,1,Upper,5,166.54,800
102976,Cassia,Flat,2,75,1,Upper,3,190.70,1050
102026,Parioli,Flat,3,120,1,Upper,1,550.81,1650
104355,Piazza Navona,Penthouse,2,50,0,Upper,3,408.57,1350
102455,Marconi,Flat,3,75,1,Upper,3,346.08,800
102199,Prati,Flat,3,95,0,Mezzanine,"0.5",648.39,1400
102296,Prati,Flat,2,45,1,Upper,1,390.71,900
105428,Monte sacro,Flat,2,75,0,Upper,5,401.91,800
102894,Prati,Flat,3,85,1,Upper,7,515.06,1500
104890,Prati,Flat,2,55,1,Upper,3,136.25,950
104016,Cinecittà,Flat,3,65,1,Upper,5,282.26,750
105582,Monti,Penthouse,2,70,1,Upper,5,778.63,1500
103042,Magliana,Flat,3,85,1,Upper,1,363.93,900
102710,Monte sacro,Flat,2,65,1,Upper,4,378.58,900
103599,Parioli,Flat,2,50,1,Ground floor,0,215.13,900
104968,Piazza Navona,Flat,2,60,0,Upper,1,588.06,1300
104480,Collatino,Flat,2,55,1,Upper,6,303.04,750
104380,Aventino,Flat,2,50,1,Mezzanine,"0.5",407.06,1000
102842,Trigoria,Flat,2,55,0,Upper,3,210.46,650
103629,Parioli,Flat,3,80,0,Upper,4,593.28,1200
104354,Piazza Navona,Flat,2,50,1,Upper,3,682.21,1350
103217,Parioli,Flat,2,55,1,Ground floor,0,216.91,900
105674,Termini,Flat,2,65,0,Upper,3,382.73,850
104755,Prati,Flat,2,60,0,Upper,1,41.10,900
105087,Monti,Flat,2,65,1,Ground floor,0,355.04,1100
105863,Parioli,Flat,3,105,0,Upper,4,623.45,1600
104652,Parioli,Flat,2,45,0,Upper,1,193.88,750
102234,Parioli,Flat,4,115,1,Upper,3,602.55,1650
102909,Termini,Flat,2,60,0,Upper,1,274.82,900
105249,Cassia,Flat,4,110,0,Upper,1,642.68,1250
104954,Monte sacro,Flat,2,65,1,Ground floor,0,301.69,600
105270,Castelli Romani,House,2,40,1,Upper,1,264.69,350
105960,Prati,Flat,2,75,1,Upper,2,510.61,1350
103955,Collatino,Flat,2,65,1,Upper,3,86.27,800
104188,Cinecittà,Flat,3,95,0,Upper,2,359.67,850
102008,Castelli Romani,Flat,3,65,1,Upper,2,386.99,650
104033,Monte sacro,Flat,2,65,1,Upper,4,602.29,800
104722,Aventino,Flat,3,130,1,Upper,2,720.59,1850
102451,Cassia,Flat,2,55,1,Ground floor,0,309.70,700
104543,Cassia,Flat,2,60,1,Upper,2,558.95,1000
104242,Collatino,Flat,3,60,1,Ground floor,0,204.98,550
103297,Castelli Romani,Flat,3,65,1,Upper,4,349.07,700
105295,Trastevere,Flat,5,180,1,Upper,2,1200.00,2500
102553,Prati,Flat,2,80,1,Ground floor,0,323.10,1200
103106,Monte sacro,Flat,3,80,0,Upper,7,401.39,1000
105018,Marconi,Flat,4,110,0,Upper,1,696.97,1350
102097,Prati,Flat,4,105,1,Ground floor,0,708.04,1600
105450,Monti,Flat,2,65,1,Upper,4,387.18,1100
104698,Monte sacro,Flat,2,75,0,Ground floor,0,280.62,700
105878,Cassia,Flat,4,65,1,Upper,6,411.15,1200
105499,Castelli Romani,Flat,2,70,0,Upper,2,247.05,750
104563,Parioli,Flat,3,75,1,Upper,3,399.69,1100
103907,Cassia,Flat,2,35,0,Upper,2,159.81,650
105147,Parioli,Flat,3,70,1,Ground floor,0,399.32,1000
105425,Parioli,Flat,2,45,0,Ground floor,0,262.77,700
102666,Collatino,Flat,2,70,1,Upper,7,152.51,750
105560,Prati,Flat,3,80,1,Upper,1,596.44,1400
102801,Infernetto,Flat,2,60,1,Upper,2,359.72,650
102533,EUR,Flat,3,70,0,Mezzanine,"0.5",70.23,850
103546,Ostia,Flat,2,55,0,Upper,2,267.05,600
102827,Castelli Romani,Flat,3,75,0,Upper,2,438.27,750
102246,Parioli,Flat,2,50,1,Upper,1,436.32,950
103962,Prati,Flat,3,65,1,Upper,2,249.71,950
103504,Monte sacro,Flat,3,65,1,Ground floor,0,177.78,650
105521,Magliana,Flat,3,80,0,Mezzanine,"0.5",384.29,700
103121,Infernetto,Flat,2,45,1,Ground floor,0,213.23,500
104460,Parioli,Flat,4,110,1,Upper,2,616.94,1600
104517,Infernetto,Flat,2,40,1,Upper,4,10.00,550
102311,Cassia,Flat,2,70,1,Upper,1,427.02,900
102821,Collatino,Flat,3,45,1,Upper,3,359.14,550
105009,Parioli,Flat,2,75,1,Upper,3,476.59,1350
103322,Cinecittà,Flat,2,70,1,Upper,2,255.98,750
104102,Cassia,Flat,2,50,0,Ground floor,0,403.41,650
104461,Monte sacro,Flat,2,40,1,Ground floor,0,253.53,600
104844,Castelli Romani,Flat,2,65,0,Upper,1,118.08,600
104288,Castelli Romani,Flat,2,55,1,Upper,3,201.80,600
103276,Prati,Flat,2,70,0,Ground floor,0,445.36,1100
103104,Trastevere,Flat,5,125,1,Mezzanine,"0.5",931.83,2000
105778,Prati,Flat,3,110,1,Upper,1,951.32,1750
103179,Parioli,Flat,2,60,1,Upper,2,256.04,1000
104447,Parioli,Flat,4,140,1,Upper,1,817.36,2000
103498,Ostia,Flat,2,65,1,Upper,1,340.02,650
105202,Monte sacro,Flat,3,100,1,Upper,4,397.99,950
103218,Prati,Flat,3,85,1,Upper,4,530.47,1300
103549,Trastevere,Flat,3,85,1,Upper,3,660.16,1500
103369,Montagnola,Flat,3,95,1,Upper,1,304.54,1100
105121,Parioli,Flat,3,105,1,Upper,1,560.98,1400
105040,Testaccio,Flat,3,105,1,Upper,2,607.65,1650
105051,Monte sacro,Flat,2,55,1,Upper,3,215.89,800
102118,Cinecittà,Flat,2,45,0,Mezzanine,"0.5",10.00,500
103942,Monti,Flat,3,75,1,Upper,4,483.05,1400
103115,Parioli,Flat,3,120,0,Upper,1,684.21,1600
102754,Parioli,Flat,3,75,0,Upper,1,423.19,1200
105842,Monte sacro,Flat,3,75,1,Upper,3,275.98,650
104855,Collatino,Flat,2,60,1,Upper,3,217.70,800
105609,Prati,Flat,4,130,1,Upper,1,843.09,1800
103810,Piazza Navona,Flat,2,60,1,Upper,3,502.32,1500
103808,Collatino,Flat,4,105,0,Upper,1,276.86,1000
103935,Piazza Navona,Flat,2,50,0,Ground floor,0,533.31,1300
102809,Parioli,Flat,3,70,0,Upper,5,379.21,1150
102506,Cinecittà,Flat,2,40,1,Upper,2,491.27,500
103013,Parioli,Flat,3,90,1,Upper,4,735.56,1400
105515,Parioli,Flat,2,60,1,Upper,8,506.65,900
104295,Termini,Flat,3,100,1,Upper,2,471.75,1300
103431,Trigoria,Flat,2,45,0,Ground floor,0,10.00,600
104259,Parioli,Flat,3,85,1,Ground floor,0,472.64,1100
103205,EUR,Flat,2,50,1,Upper,6,244.97,650
102417,Collatino,Flat,2,75,1,Upper,5,157.03,850
104700,Monti,Flat,4,80,1,Upper,1,510.49,1500
103368,Termini,Flat,3,115,1,Upper,2,683.26,1400
103315,Prati,Flat,2,55,0,Upper,1,433.95,900
103364,Monte sacro,Flat,2,65,1,Upper,2,121.92,800
104503,Marconi,Flat,3,85,1,Ground floor,0,501.15,900
104990,Cinecittà,Flat,3,90,1,Upper,7,266.14,850
102807,Ostia,Flat,4,120,0,Ground floor,0,532.10,1350
103071,Marconi,Flat,2,75,0,Upper,2,319.02,900
104848,Collatino,Flat,2,80,1,Upper,5,368.50,750
104373,Castelli Romani,Flat,2,55,1,Upper,2,121.38,550
104055,Prati,Flat,2,80,0,Upper,4,350.19,1200
105591,Marconi,Flat,3,95,1,Upper,7,427.55,950
104473,Testaccio,Flat,2,50,1,Upper,2,252.47,800
105170,Aventino,Flat,2,45,1,Ground floor,0,450.19,950
105461,Termini,Flat,3,100,0,Upper,5,496.39,1250
105261,Piazza Navona,Flat,2,55,1,Upper,3,427.61,1350
102823,Collatino,Flat,2,70,1,Upper,8,413.12,750
104719,Testaccio,Flat,4,105,1,Upper,2,701.45,1650
104826,Parioli,Flat,2,75,1,Upper,2,350.40,1250
101992,Castelli Romani,Flat,3,50,1,Upper,1,256.79,400
102348,Trastevere,Flat,2,60,1,Upper,1,539.42,1200
105325,Monti,Flat,2,35,1,Upper,1,291.79,750
104564,Collatino,Flat,2,50,1,Upper,8,435.86,700
